source_file,K,condition,feature_source,transition_mask_source,transition_supervision,direct_object_tokens,object_type_source,n_labeled_samples,n_labeled_states,best_val_f1,best_threshold,precision,recall,f1,macro_f1,exact_match,type_acc,pred_pos_rate,label_pos_rate,avg_prob
experiments/quick_real_dinov3_pddl_20260530_190832/fewshot_structural_results.json,20,adjacent,cached_dinov3,pddl,static_pddl_weak,False,oracle,20,20,0.4000000059604645,0.05000000074505806,0.25,1.0,0.4000000059604645,0.38202112913131714,0.0,1.0,1.0,0.25,0.9919735193252563
experiments/quick_real_dinov3_pddl_20260530_190832/fewshot_structural_results.json,20,full,cached_dinov3,pddl,static_pddl_weak,False,oracle,20,20,0.4000000059604645,0.05000000074505806,0.25,1.0,0.4000000059604645,0.38202112913131714,0.0,1.0,1.0,0.25,0.9891678094863892
experiments/quick_real_dinov3_pddl_20260530_190832/fewshot_structural_results.json,20,static,cached_dinov3,pddl,static_pddl_weak,False,oracle,20,20,0.4000000059604645,0.05000000074505806,0.25,1.0,0.4000000059604645,0.38202112913131714,0.0,0.9207451343536377,1.0,0.25,0.48861268162727356
