source_file,K,condition,feature_source,transition_mask_source,transition_supervision,direct_object_tokens,object_type_source,scoring_head_type,n_labeled_samples,n_labeled_states,best_val_f1,best_threshold,precision,recall,f1,macro_f1,exact_match,type_acc,pred_pos_rate,label_pos_rate,avg_prob
experiments/oracle_state_diff_legacy_full_k20_e20_alltrans_20260530_230420/fewshot_structural_results.json,20,full,cached_dinov3,state_diff,oracle_state_diff,False,oracle,legacy,20,20,0.9339330196380615,0.05000000074505806,0.9165569543838501,0.9976851940155029,0.9554019570350647,0.9302938580513,0.5388007164001465,0.9988977313041687,0.27212852239608765,0.25,0.26710420846939087
experiments/oracle_state_diff_legacy_full_k50_e20_alltrans_20260530_230420/fewshot_structural_results.json,50,full,cached_dinov3,state_diff,oracle_state_diff,False,oracle,legacy,50,47,0.9303569197654724,0.05000000074505806,0.9077602028846741,0.9980158805847168,0.9507508277893066,0.9244945645332336,0.5211640000343323,0.9998897910118103,0.27485671639442444,0.25,0.26829105615615845
experiments/oracle_state_diff_legacy_full_k100_e20_alltrans_20260530_230420/fewshot_structural_results.json,100,full,cached_dinov3,state_diff,oracle_state_diff,False,oracle,legacy,100,94,0.9458328485488892,0.05000000074505806,0.9274887442588806,0.998236358165741,0.961562991142273,0.9396864771842957,0.6084656119346619,0.9998897910118103,0.2690696716308594,0.25,0.25782686471939087
experiments/oracle_state_diff_legacy_full_k200_e20_alltrans_20260530_230420/fewshot_structural_results.json,200,full,cached_dinov3,state_diff,oracle_state_diff,False,oracle,legacy,200,171,0.9669965505599976,0.05000000074505806,0.9657527208328247,0.9977954030036926,0.9815126061439514,0.9696337580680847,0.8386243581771851,0.9995591044425964,0.2582947611808777,0.25,0.2519368529319763
